,songid,week_position,year,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
852,Cough SyrupGlee Cast,65,2012,Glee Cast,Cough Syrup,"['glee club', 'hollywood', 'post-teen pop']",0ZhSxVD2a4fEapO1m9JBuW,https://p.scdn.co/mp3-preview/ef0da6a0437d94dc47633b91e1fcf8c39376a069?cid=b8d3901151d34489a160e3cf0ab1fa94,Cough Syrup (Glee Cast Version),False,251280.0,57.0,0.579,0.833,2.0,-5.371,True,0.0276,0.0103,2.24e-05,0.105,0.34299999999999997,129.009,4.0
853,Cough SyrupYoung The Giant,95,2012,Young The Giant,Cough Syrup,"['indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'stomp and holler']",1UqhkbzB1kuFwt2iy4h29Q,https://p.scdn.co/mp3-preview/493f4f2e68ba182ece11f8107fa1edf81b330915?cid=b8d3901151d34489a160e3cf0ab1fa94,Young the Giant (Special Edition),False,249520.0,71.0,0.534,0.721,11.0,-7.307,False,0.0417,0.0343,6.24e-06,0.115,0.225,128.97799999999998,3.0
854,Could It BeCharlie Worsham,94,2013,Charlie Worsham,Could It Be,['modern country rock'],6fRKgExSY24i2whGdAJUnM,https://p.scdn.co/mp3-preview/472ed7858e24698aa4a478e4172b4da8090d7029?cid=b8d3901151d34489a160e3cf0ab1fa94,Rubberband,False,204880.0,37.0,0.6409999999999999,0.745,4.0,-6.496,True,0.0324,0.0607,5.88e-06,0.10400000000000001,0.7190000000000001,90.501,4.0
855,Could've BeenH.E.R. Featuring Bryson Tiller,76,2018,H.E.R. Featuring Bryson Tiller,Could've Been,"['alternative r&b', 'pop', 'pop rap']",6oEVnWKgPqIEPc53OYDNqG,https://p.scdn.co/mp3-preview/2bf699b69458c77fde78ccecbf929c6a813df0c1?cid=b8d3901151d34489a160e3cf0ab1fa94,I Used To Know Her,False,252746.0,76.0,0.455,0.35200000000000004,1.0,-11.732999999999999,False,0.25,0.654,3.72e-06,0.249,0.40700000000000003,103.34200000000001,4.0
856,CountdownBeyonce,71,2011,Beyonce,Countdown,"['dance pop', 'pop', 'pop rap', 'r&b']",3axkNosdVQLZiq1HakuGhc,https://p.scdn.co/mp3-preview/ad046f8b135785f005bf84b63d657299cd6010ee?cid=b8d3901151d34489a160e3cf0ab1fa94,4,False,212146.0,69.0,0.665,0.787,5.0,-5.73,True,0.151,0.308,0.0,0.21899999999999997,0.6990000000000001,167.34900000000002,4.0
857,Counting StarsOneRepublic,2,2013,OneRepublic,Counting Stars,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",6sy3LkhNFjJWlaeSMNwQ62,,Native,False,257839.0,75.0,0.664,0.705,1.0,-4.9719999999999995,False,0.0382,0.0654,0.0,0.115,0.47700000000000004,122.01700000000001,4.0
858,Country BoyAaron Lewis Featuring George Jones & Charlie Daniels,87,2011,Aaron Lewis Featuring George Jones & Charlie Daniels,Country Boy,"['alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'post-grunge', 'redneck']",77A7dWpSxVoauUbJn83Oj3,https://p.scdn.co/mp3-preview/d6b6cc741a234feb074c87825e3efe2be252fc79?cid=b8d3901151d34489a160e3cf0ab1fa94,Town Line,False,283346.0,66.0,0.595,0.667,6.0,-6.442,True,0.034,0.29600000000000004,0.0,0.109,0.272,121.949,4.0
859,Country Girl (Shake It For Me)Luke Bryan,22,2011,Luke Bryan,Country Girl (Shake It For Me),"['contemporary country', 'country', 'country road']",0yD66650JxhqKbW76C2qCo,,Tailgates & Tanlines,False,225560.0,73.0,0.645,0.904,2.0,-4.532,True,0.0462,0.0293,0.0,0.0834,0.6709999999999999,105.97,4.0
860,Country Must Be Country WideBrantley Gilbert,50,2011,Brantley Gilbert,Country Must Be Country Wide,"['contemporary country', 'country', 'country road', 'modern country rock']",454JIJlQ8GvrCoBvSfq3KA,,Halfway To Heaven (Deluxe Edition),False,214826.0,60.0,0.409,0.765,11.0,-5.696000000000001,True,0.0412,0.0249,6.16e-06,0.10400000000000001,0.5,83.09299999999999,4.0
861,Country NationBrad Paisley,94,2016,Brad Paisley,Country Nation,"['contemporary country', 'country', 'country road']",4yL5WpJZmoxAV4udhE55VY,https://p.scdn.co/mp3-preview/a4bec3aa20e759254dd175bd45dfdc29ff76feba?cid=b8d3901151d34489a160e3cf0ab1fa94,Moonshine in the Trunk,False,225413.0,48.0,0.387,0.861,4.0,-5.529,True,0.0413,0.0389,0.00047000000000000004,0.1,0.48200000000000004,177.94,4.0
862,Country SongSeether,72,2011,Seether,Country Song,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",2abHKI9Oox4NBEhOh3HMbq,,Holding Onto Strings Better Left To Fray,False,229720.0,63.0,0.63,0.86,0.0,-6.117000000000001,True,0.0327,0.00115,1.19e-06,0.231,0.9109999999999999,95.978,4.0
863,Country StrongGwyneth Paltrow,81,2011,Gwyneth Paltrow,Country Strong,[],5TNdPSPGGanyHK2MBQpU1G,https://p.scdn.co/mp3-preview/d9d9079cd397308121f5aa3e037357c3808ef00b?cid=b8d3901151d34489a160e3cf0ab1fa94,Country Strong (Original Motion Picture Soundtrack),False,255200.0,40.0,0.423,0.8440000000000001,6.0,-2.932,True,0.0372,0.113,0.000798,0.217,0.301,147.96,4.0
864,Cowboy CasanovaCarrie Underwood,29,2010,Carrie Underwood,Cowboy Casanova,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",6OqdF0vHI9xkqswI7EK0cD,https://p.scdn.co/mp3-preview/8805c74415cc026ab0a30e5044d5b03850bb4820?cid=b8d3901151d34489a160e3cf0ab1fa94,Play On,False,236786.0,58.0,0.597,0.82,5.0,-2.529,True,0.0582,0.0328,0.0,0.11900000000000001,0.5760000000000001,119.969,4.0
865,Cowboys And AngelsDustin Lynch,40,2012,Dustin Lynch,Cowboys And Angels,"['contemporary country', 'country', 'country road', 'modern country rock']",5ksoJlQJtduEkwQTo7UN7X,https://p.scdn.co/mp3-preview/de91648badc23221736544ba0e0ae43033598440?cid=b8d3901151d34489a160e3cf0ab1fa94,Dustin Lynch,False,227720.0,61.0,0.355,0.55,10.0,-5.772,True,0.0285,0.245,3.2e-05,0.0979,0.26,73.842,4.0
866,Cozy Little ChristmasKaty Perry,53,2018,Katy Perry,Cozy Little Christmas,"['dance pop', 'pop', 'post-teen pop']",02FaKXXL7KUtRc7K0k54tL,,Cozy Little Christmas,False,182520.0,81.0,0.774,0.608,7.0,-6.263999999999999,True,0.128,0.128,0.0,0.0895,0.56,137.494,4.0
867,Cranes In The SkySolange,74,2016,Solange,Cranes In The Sky,"['alternative r&b', 'art pop', 'dance pop', 'electropop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",48EjSdYh8wz2gBxxqzrsLe,https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=b8d3901151d34489a160e3cf0ab1fa94,A Seat at the Table,False,250973.0,67.0,0.7190000000000001,0.615,6.0,-5.972,True,0.045,0.408,0.000147,0.235,0.465,96.988,4.0
868,Crash And BurnThomas Rhett,36,2015,Thomas Rhett,Crash And Burn,"['contemporary country', 'country', 'country road', 'modern country rock']",2Fk0WwAqTBesLtKg97nojy,,Tangled Up,False,190733.0,64.0,0.693,0.789,5.0,-5.1610000000000005,False,0.0315,0.0768,1.19e-06,0.17800000000000002,0.795,130.025,4.0
869,Crash My PartyLuke Bryan,18,2013,Luke Bryan,Crash My Party,"['contemporary country', 'country', 'country road']",6GBUsjHfZuweYf5lQEz6mP,,Crash My Party,False,234760.0,62.0,0.526,0.823,7.0,-4.03,True,0.0431,0.0309,0.0,0.24600000000000002,0.435,144.09,4.0
870,Craving YouThomas Rhett Featuring Maren Morris,39,2017,Thomas Rhett Featuring Maren Morris,Craving You,"['contemporary country', 'country', 'country road', 'modern country rock']",17hd4ptJCbsEeLj0auPcwy,,Life Changes (Big Machine Radio Release Special),False,223626.0,65.0,0.613,0.8390000000000001,9.0,-3.799,False,0.0352,0.0008539999999999999,0.0,0.341,0.526,104.975,4.0
871,CrawlChris Brown,53,2010,Chris Brown,Crawl,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",3SK0wdiECK6UltzbYm2rkd,https://p.scdn.co/mp3-preview/5d844bd2b205e247ccd0f6411177eb1d4705ed64?cid=b8d3901151d34489a160e3cf0ab1fa94,Graffiti (Expanded Edition),False,236253.0,52.0,0.41,0.743,5.0,-6.356,False,0.0591,0.0416,0.0,0.113,0.41700000000000004,176.048,4.0
872,Crawling Back To YouDaughtry,41,2011,Daughtry,Crawling Back To You,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",6BDtTzjbJ5kKKSWcJT8MlX,https://p.scdn.co/mp3-preview/9ee8717fa430ba585c87a945e8d3614480f6e0e1?cid=b8d3901151d34489a160e3cf0ab1fa94,It's Not Over....The Hits So Far,False,225813.0,53.0,0.43799999999999994,0.919,0.0,-2.91,False,0.0495,0.00674,0.0,0.158,0.195,151.026,4.0
874,Crazy GirlEli Young Band,30,2011,Eli Young Band,Crazy Girl,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",1nVLAEzhBXMJLR5zAl90Nl,,Life At Best,False,200706.0,68.0,0.358,0.708,4.0,-3.736,True,0.0315,0.0006,0.00498,0.281,0.22699999999999998,150.966,3.0
876,Crazy TownJason Aldean,51,2010,Jason Aldean,Crazy Town,"['contemporary country', 'country', 'country road']",5eH1ktZDHgegpkYJOY7tme,https://p.scdn.co/mp3-preview/f481e28803c8c91a8d913d01c081cccbc833f4c7?cid=b8d3901151d34489a160e3cf0ab1fa94,Wide Open,False,183440.0,53.0,0.43,0.841,6.0,-2.99,True,0.037000000000000005,0.13,0.0,0.0517,0.489,180.977,4.0
877,Creepin'Eric Church,56,2012,Eric Church,Creepin',"['contemporary country', 'country', 'country road', 'modern country rock']",2krJlC7MXXpOdPipgc0TaS,,Chief,False,232720.0,57.0,0.46399999999999997,0.889,5.0,-5.042,True,0.0497,0.0389,0.0272,0.31,0.539,87.85799999999999,4.0
878,CrewGoldLink Featuring Brent Faiyaz & Shy Glizzy,45,2017,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew,"['alternative r&b', 'dmv rap', 'hip hop', 'rap', 'underground hip hop']",15EPc80XuFrb2LmOzGjuRg,https://p.scdn.co/mp3-preview/d0dde15184d6cd06e09b3a50b033093ce5b2c5b1?cid=b8d3901151d34489a160e3cf0ab1fa94,At What Cost,True,176702.0,77.0,0.728,0.607,1.0,-8.417,False,0.132,0.133,0.0,0.0864,0.445,129.938,4.0
879,Crew LoveDrake Featuring The Weeknd,80,2012,Drake Featuring The Weeknd,Crew Love,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0V4l4GQhgnWQGtCWpvA7va,,Take Care (Deluxe),True,208813.0,70.0,0.418,0.546,0.0,-9.057,False,0.23800000000000002,0.22699999999999998,0.0,0.22899999999999998,0.294,160.15200000000002,4.0
880,CriminalBritney Spears,55,2011,Britney Spears,Criminal,"['dance pop', 'pop', 'post-teen pop']",6T689Jvh5KrSXyaPtUWZtQ,https://p.scdn.co/mp3-preview/44a5dbc6508bfe3e70957e506e644538ed50bb2d?cid=b8d3901151d34489a160e3cf0ab1fa94,Femme Fatale (Deluxe Version),False,225080.0,69.0,0.696,0.7340000000000001,7.0,-5.294,True,0.0298,0.0485,0.0,0.183,0.711,107.98700000000001,4.0
882,Crooked SmileJ. Cole Featuring TLC,27,2013,J. Cole Featuring TLC,Crooked Smile,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",6JG0qhINKVwiHxqN85j7RG,https://p.scdn.co/mp3-preview/c845924286f36e6da95ebc9e0bd32ee4a597facb?cid=b8d3901151d34489a160e3cf0ab1fa94,Born Sinner,True,278573.0,70.0,0.607,0.784,7.0,-6.292999999999999,True,0.268,0.433,0.0,0.6890000000000001,0.48200000000000004,81.00399999999999,4.0
883,Cross MeEd Sheeran Featuring Chance The Rapper & PnB Rock,25,2019,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,"['pop', 'uk pop']",543bCW2ruMPmxUBWirQ3MR,https://p.scdn.co/mp3-preview/d5caccdfe52737ae696dfc02fdea2c7f5599231d?cid=b8d3901151d34489a160e3cf0ab1fa94,Cross Me (feat. Chance the Rapper & PnB Rock),True,206186.0,78.0,0.746,0.787,4.0,-6.372999999999999,True,0.12,0.214,0.0,0.0669,0.607,95.005,4.0
884,Cross MeEd Sheeran Featuring Chance The Rapper & PnB Rock,25,2019,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,"['pop', 'uk pop']",543bCW2ruMPmxUBWirQ3MR,https://p.scdn.co/mp3-preview/d5caccdfe52737ae696dfc02fdea2c7f5599231d?cid=b8d3901151d34489a160e3cf0ab1fa94,Cross Me (feat. Chance the Rapper & PnB Rock),True,206186.0,79.0,0.746,0.787,4.0,-6.372999999999999,True,0.12,0.214,0.0,0.0669,0.607,95.005,4.0
886,Cruel SummerTaylor Swift,29,2019,Taylor Swift,Cruel Summer,"['dance pop', 'pop', 'post-teen pop']",1BxfuPKGuaTgP7aM0Bbdwr,,Lover,False,178426.0,79.0,0.552,0.7020000000000001,9.0,-5.707000000000001,True,0.157,0.11699999999999999,2.0600000000000003e-05,0.105,0.564,169.99400000000003,4.0
887,CruiseFlorida Georgia Line Featuring Nelly,4,2012,Florida Georgia Line Featuring Nelly,Cruise,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0i5el041vd6nxrGEU8QRxy,,Here's To The Good Times,False,208960.0,71.0,0.457,0.948,10.0,-3.364,True,0.0354,0.0191,0.0,0.0536,0.878,148.0,4.0
888,"Cruisin' For A Bruisin'Ross Lynch, Grace Phipps And Jason Evigan",82,2013,"Ross Lynch, Grace Phipps And Jason Evigan",Cruisin' For A Bruisin',"['hollywood', 'post-teen pop']",5e3UWcbvTaF5CJWu81MqlQ,,Teen Beach Movie,False,195733.0,65.0,0.585,0.9109999999999999,11.0,-4.623,True,0.11900000000000001,0.0263,0.0,0.11199999999999999,0.7809999999999999,163.933,4.0
889,Crush A LotLil Baby,82,2018,Lil Baby,Crush A Lot,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",39RWYLt6hgk9BbhkDgaHW9,,Street Gossip,True,159754.0,61.0,0.92,0.45799999999999996,5.0,-5.643,False,0.315,0.0171,0.0,0.107,0.40299999999999997,132.99200000000002,4.0
890,Crushed UpFuture,43,2019,Future,Crushed Up,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7wcyO1rrH3Ru4t659IjG41,https://p.scdn.co/mp3-preview/be231848812d2be8e50cbbd80bb703ac9381f4f4?cid=b8d3901151d34489a160e3cf0ab1fa94,Future Hndrxx Presents: The WIZRD,True,149948.0,70.0,0.7809999999999999,0.597,10.0,-6.794,False,0.23,0.0415,0.0,0.152,0.544,158.043,4.0
891,Crushin' ItBrad Paisley,66,2015,Brad Paisley,Crushin' It,"['contemporary country', 'country', 'country road']",3yMVUGqVK5iTTkA8kGChH2,https://p.scdn.co/mp3-preview/9c7a0330e9176281b5b2d60317464e61b7b0e38c?cid=b8d3901151d34489a160e3cf0ab1fa94,Moonshine in the Trunk,False,220146.0,54.0,0.595,0.823,2.0,-5.864,True,0.0483,0.0385,1.35e-06,0.0984,0.745,108.99,4.0
892,CryCassadee Pope,60,2013,Cassadee Pope,Cry,"['contemporary country', 'country pop', 'pop emo', 'post-teen pop', 'viral pop']",4sBm1Ek1ieohxc8qmkBzjH,,The Complete Season 3 Collection (The Voice Performance),False,208320.0,30.0,0.5379999999999999,0.7070000000000001,9.0,-3.8689999999999998,True,0.0307,0.015,0.0,0.15,0.29600000000000004,113.04,3.0
893,Cry PrettyCarrie Underwood,48,2018,Carrie Underwood,Cry Pretty,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",7B9UAoGiN4iMCv4s40xoiM,,Cry Pretty,False,247320.0,62.0,0.374,0.742,6.0,-3.36,True,0.0432,0.00517,0.0,0.11,0.21,139.953,3.0
894,Cryin' For Me (Wayman's Song)Toby Keith,73,2010,Toby Keith,Cryin' For Me (Wayman's Song),"['contemporary country', 'country', 'country road', 'oklahoma country']",5D2Sr7fTxeVfO4cYniJG7X,https://p.scdn.co/mp3-preview/65b314c008eb3eebe39e27db9d53ff4eb8a1384f?cid=b8d3901151d34489a160e3cf0ab1fa94,American Ride,False,285506.0,43.0,0.51,0.39799999999999996,8.0,-7.685,False,0.0284,0.36200000000000004,0.00139,0.11199999999999999,0.261,156.08,4.0
895,Cryin' Like A Bitch!Godsmack,74,2010,Godsmack,Cryin' Like A Bitch!,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",4a9i7rCLfPjbS1sNamZeQN,,The Oracle (Deluxe Edition),True,201666.0,67.0,0.5429999999999999,0.8079999999999999,10.0,-5.484,True,0.0407,7.190000000000001e-05,0.00336,0.114,0.47200000000000003,95.19,4.0
896,Crying In The ClubCamila Cabello,47,2017,Camila Cabello,Crying In The Club,"['dance pop', 'pop', 'post-teen pop']",1SJtlNRJDeYHioymcvsqev,https://p.scdn.co/mp3-preview/1a9f4cc9835fdf339761f898464a34bd9c51b638?cid=b8d3901151d34489a160e3cf0ab1fa94,Crying in the Club,False,216391.0,75.0,0.33399999999999996,0.617,6.0,-5.834,False,0.38299999999999995,0.33399999999999996,0.0,0.163,0.603,85.227,4.0
897,Crying On A SuitcaseCasey James,88,2013,Casey James,Crying On A Suitcase,"['idol', 'modern country rock']",020b0QxseQbcMTPKV49qRm,https://p.scdn.co/mp3-preview/b939299eae2233c2417557135316c84b50183465?cid=b8d3901151d34489a160e3cf0ab1fa94,Casey James,False,221386.0,42.0,0.402,0.7,4.0,-4.613,True,0.0348,0.147,0.0,0.0992,0.496,198.972,4.0
898,Cuando Me EnamoroEnrique Iglesias Featuring Juan Luis Guerra,89,2010,Enrique Iglesias Featuring Juan Luis Guerra,Cuando Me Enamoro,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",79gkHjNTSyGPXEyGkNQ8zH,,Euphoria (Standard US/Latin version),False,200346.0,66.0,0.8220000000000001,0.799,1.0,-3.612,True,0.0278,0.0142,2.71e-05,0.16699999999999998,0.902,126.04,4.0
899,Cuban LinksRod Wave & Kevin Gates,92,2019,Rod Wave & Kevin Gates,Cuban Links,['florida rap'],4ovta8hB5ymzzsR5EaCEdx,https://p.scdn.co/mp3-preview/10f3af57a6969eb761e26518877d9a667592008a?cid=b8d3901151d34489a160e3cf0ab1fa94,Ghetto Gospel,True,192182.0,71.0,0.693,0.652,5.0,-8.766,True,0.299,0.25,0.0,0.0294,0.77,87.986,4.0
900,Cuddle My WristFuture,71,2018,Future,Cuddle My Wrist,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5UVNjOSh27encRBqTpBWup,https://p.scdn.co/mp3-preview/f79d7a35cac367d6cf566ec3bfba833eab845add?cid=b8d3901151d34489a160e3cf0ab1fa94,BEASTMODE 2,True,181894.0,54.0,0.903,0.503,11.0,-9.187999999999999,False,0.335,0.0744,2.09e-05,0.125,0.203,125.0,4.0
901,Cudi MontageKIDS SEE GHOSTS,69,2018,KIDS SEE GHOSTS,Cudi Montage,"['hip hop', 'rap']",4kUZvXB3LC3an3HX6h0s17,,KIDS SEE GHOSTS,True,197000.0,66.0,0.7290000000000001,0.504,8.0,-6.784,False,0.0321,0.401,1.44e-06,0.121,0.305,110.01100000000001,4.0
902,CultureMigos Featuring DJ Khaled,93,2017,Migos Featuring DJ Khaled,Culture,"['atl hip hop', 'pop rap', 'rap', 'trap']",4oLuMvGQ4WJfU2s4OM6nfE,https://p.scdn.co/mp3-preview/ef1f211f91cc73f79ae74ff21b77b03b6e3ae9c3?cid=b8d3901151d34489a160e3cf0ab1fa94,Culture,True,153557.0,53.0,0.825,0.7,11.0,-5.098,False,0.243,0.0379,0.0,0.139,0.317,132.996,4.0
904,CurveGucci Mane Featuring The Weeknd,67,2017,Gucci Mane Featuring The Weeknd,Curve,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2yuyaYAELoMG4ApV5wJsWR,https://p.scdn.co/mp3-preview/af2866feb7d3fab659385406222a6967a5935114?cid=b8d3901151d34489a160e3cf0ab1fa94,Mr. Davis,True,161989.0,65.0,0.76,0.47600000000000003,8.0,-8.103,True,0.24100000000000002,0.294,0.0,0.1,0.354,147.01,4.0
906,Cut ItO.T. Genasis Featuring Young Dolph,35,2016,O.T. Genasis Featuring Young Dolph,Cut It,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",376KnY4TrgBITxjlnbnmIy,https://p.scdn.co/mp3-preview/2eabe0da626da88e0fd714b3b1a36a7e36eaf620?cid=b8d3901151d34489a160e3cf0ab1fa94,Cut It (feat. Young Dolph),True,222600.0,65.0,0.875,0.6729999999999999,7.0,-4.184,True,0.0932,0.135,0.0,0.292,0.231,130.0,4.0
908,DHLFrank Ocean,98,2019,Frank Ocean,DHL,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",2INhKpUdzh7v0j041gZNsz,https://p.scdn.co/mp3-preview/f775f9feca8da04049751874010c4ddead14dd41?cid=b8d3901151d34489a160e3cf0ab1fa94,DHL,True,268893.0,76.0,0.8190000000000001,0.45799999999999996,4.0,-10.222999999999999,False,0.16699999999999998,0.5820000000000001,0.17300000000000001,0.128,0.23199999999999998,122.98100000000001,4.0
909,DJ Got Us Fallin' In LoveUsher Featuring Pitbull,4,2010,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",4356Typ82hUiFAynbLYbPn,https://p.scdn.co/mp3-preview/0689d89e44329ad113284715e599b39bd4fc166d?cid=b8d3901151d34489a160e3cf0ab1fa94,Raymond v Raymond (Expanded Edition),False,220800.0,79.0,0.6629999999999999,0.861,7.0,-3.398,False,0.109,0.0338,0.0,0.08199999999999999,0.654,119.963,4.0
910,DNABTS,67,2017,BTS,DNA,"['k-pop', 'k-pop boy group']",5SE57ljOIUJ1ybL9U6CuBH,https://p.scdn.co/mp3-preview/ef7f2f01d7b95b8047075247a68d598a71d13ccb?cid=b8d3901151d34489a160e3cf0ab1fa94,Love Yourself 承 'Her',False,223122.0,73.0,0.598,0.775,1.0,-4.035,False,0.0545,0.022000000000000002,0.0,0.0677,0.687,129.819,4.0
912,DONE.The Band Perry,43,2013,The Band Perry,DONE.,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",7t3yEWJXS4ZZE64JyJDJIg,,Pioneer,False,205266.0,51.0,0.65,0.89,1.0,-2.995,True,0.0366,0.322,0.0,0.0543,0.757,100.053,4.0
913,DaddyBlueface & Rich The Kid,78,2019,Blueface & Rich The Kid,Daddy,"['cali rap', 'trap']",4hanO6Du5J7QEguNHYZHmw,,Dirt Bag,True,151146.0,79.0,0.8690000000000001,0.59,11.0,-8.214,True,0.257,0.07,0.0,0.23600000000000002,0.479,107.934,4.0
914,DaddyPSY Featuring CL,97,2015,PSY Featuring CL,Daddy,"['k-hop', 'k-pop']",4fAvxYyU2u4fAJ0dmUsKfw,https://p.scdn.co/mp3-preview/b60c4811bdf85243c563914559cb1436d8c45d17?cid=b8d3901151d34489a160e3cf0ab1fa94,PSY 7TH ALBUM,False,230635.0,62.0,0.762,0.87,6.0,-3.287,False,0.128,0.0788,0.0,0.13699999999999998,0.753,132.049,4.0
915,Daddy LessonsBeyonce,41,2016,Beyonce,Daddy Lessons,"['dance pop', 'pop', 'pop rap', 'r&b']",71OvX5NNLrmz7rpq1ANTQn,https://p.scdn.co/mp3-preview/aa63f0afae4514f698085d43fe30f3e237e9f8b7?cid=b8d3901151d34489a160e3cf0ab1fa94,Lemonade,False,287986.0,71.0,0.643,0.503,7.0,-8.37,True,0.21600000000000003,0.273,0.0,0.349,0.598,90.88600000000001,4.0
917,Dance (A$$)Big Sean Featuring Nicki Minaj,10,2011,Big Sean Featuring Nicki Minaj,Dance (A$$),"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3ZAMtgYJFoHwJjFkhkXqKr,,Finally Famous,True,220293.0,62.0,0.8220000000000001,0.711,11.0,-6.7410000000000005,False,0.275,0.0283,0.0012900000000000001,0.23600000000000002,0.6809999999999999,79.949,4.0
918,Dance AgainJennifer Lopez Featuring Pitbull,17,2012,Jennifer Lopez Featuring Pitbull,Dance Again,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",4d2hD63oUGU3s7L66JD0BE,https://p.scdn.co/mp3-preview/2d288b4a7117b800a3bf561a3686f39fbe17a40a?cid=b8d3901151d34489a160e3cf0ab1fa94,Dance Again...The Hits,False,237266.0,66.0,0.792,0.856,11.0,-5.236000000000001,False,0.067,0.0159,2.88e-06,0.0981,0.7140000000000001,127.988,4.0
919,Dance For YouBeyonce,78,2012,Beyonce,Dance For You,"['dance pop', 'pop', 'pop rap', 'r&b']",7cvkXf3AwPGT041PyOi5VX,https://p.scdn.co/mp3-preview/69d99b19f6557ff8cf42b354316ae883d7900347?cid=b8d3901151d34489a160e3cf0ab1fa94,4,False,377466.0,66.0,0.616,0.78,2.0,-6.062,True,0.0623,0.0322,0.0,0.17300000000000001,0.47100000000000003,110.005,4.0
920,Dance Like We're Making LoveCiara,100,2015,Ciara,Dance Like We're Making Love,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",3biFdxByHgUhTbp2dG89zK,https://p.scdn.co/mp3-preview/f9b153bbde12bfa89741de34b5acd4bc6f10c44a?cid=b8d3901151d34489a160e3cf0ab1fa94,Jackie (Deluxe),False,256600.0,57.0,0.721,0.541,7.0,-8.623,False,0.0659,0.063,4.47e-06,0.165,0.263,96.046,4.0
